release_version,sample_id,item_index,additive_name_raw,additive_name,amount_raw,amount_value,amount_unit,gold_label,binary_label,food_category_code,food_category_name,category_path_codes,category_path_names,evidence_status,evidence_rule_category_code,evidence_rule_category_name,evidence_additive_name,cns,ins,max_amount,rule_unit,remark,calculation_basis,candidate_rule_count,source_standard,correction_applied
partial-dataset-v1.0.0,68,1,"苯甲酸及其钠盐(包括苯甲酸,苯甲酸钠)","苯甲酸及其钠盐(包括苯甲酸,苯甲酸钠)",0.6g/kg,0.6,g/kg,SAFE,SAFE,14.05.01,茶(类)饮料,14.05.01 > 14.05 > 14.0,茶(类)饮料 > 茶、咖啡、植物(类)饮料 > 饮料类,supporting_rule_found,14.05,茶、咖啡、植物(类)饮料,"苯甲酸及其钠盐(包括苯甲酸,苯甲酸钠)",17.001,210,1.0,g/kg,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量",以苯甲酸计,1,GB 2760-2024,False
partial-dataset-v1.0.0,68,2,爱德万甜,爱德万甜,0.002g/kg,0.002,g/kg,SAFE,SAFE,14.05.01,茶(类)饮料,14.05.01 > 14.05 > 14.0,茶(类)饮料 > 茶、咖啡、植物(类)饮料 > 饮料类,supporting_rule_found,14.05,茶、咖啡、植物(类)饮料,爱德万甜,19.026,969,0.003,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,68,3,天然苋菜红,天然苋菜红,0.1g/kg,0.1,g/kg,RISK_FORBIDDEN,RISK,14.05.01,茶(类)饮料,14.05.01 > 14.05 > 14.0,茶(类)饮料 > 茶、咖啡、植物(类)饮料 > 饮料类,no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,69,1,海藻酸丙二醇酯,海藻酸丙二醇酯,3.5g/kg,3.5,g/kg,SAFE,SAFE,14.03.01,含乳饮料,14.03.01 > 14.03 > 14.0,含乳饮料 > 蛋白饮料 > 饮料类,supporting_rule_found,14.03.01,含乳饮料,海藻酸丙二醇酯,20.01,405,4.0,g/kg,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量",,2,GB 2760-2024,False
partial-dataset-v1.0.0,69,2,琥珀酸单甘油酯,琥珀酸单甘油酯,6g/kg,6.0,g/kg,RISK_OVERLIMIT,RISK,14.03.01,含乳饮料,14.03.01 > 14.03 > 14.0,含乳饮料 > 蛋白饮料 > 饮料类,supporting_rule_found,14.03.01,含乳饮料,琥珀酸单甘油酯,10.038,472g,5.0,g/kg,,,2,GB 2760-2024,False
partial-dataset-v1.0.0,69,3,肉桂醛,肉桂醛,0.1g/kg,0.1,g/kg,RISK_FORBIDDEN,RISK,14.03.01,含乳饮料,14.03.01 > 14.03 > 14.0,含乳饮料 > 蛋白饮料 > 饮料类,no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,70,1,硫磺,硫磺,0.06g/kg,0.06,g/kg,SAFE,SAFE,04.01.02.02,水果干类,04.01.02.02 > 04.01.02 > 04.01 > 04.0,水果干类 > 加工水果 > 水果 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.01.02.02,水果干类,硫磺,5.007,,0.1,g/kg,,二氧化硫残留量计,1,GB 2760-2024,False
partial-dataset-v1.0.0,70,2,三氯蔗糖(又名蔗糖素),三氯蔗糖(又名蔗糖素),0.225g/kg,0.225,g/kg,RISK_OVERLIMIT,RISK,04.01.02.02,水果干类,04.01.02.02 > 04.01.02 > 04.01 > 04.0,水果干类 > 加工水果 > 水果 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.01.02.02,水果干类,三氯蔗糖(又名蔗糖素),19.016,955,0.15,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,70,3,爱德万甜,爱德万甜,0.1g/kg,0.1,g/kg,SAFE,SAFE,04.01.02.02,水果干类,04.01.02.02 > 04.01.02 > 04.01 > 04.0,水果干类 > 加工水果 > 水果 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.01.02,加工水果,爱德万甜,19.026,969,0.12,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,71,1,蔗糖脂肪酸酯,蔗糖脂肪酸酯,15.0g/kg,15.0,g/kg,RISK_OVERLIMIT,RISK,02.01.01,植物油脂,02.01.01 > 02.01 > 02.0,"植物油脂 > 基本不含水的脂肪和油 > 脂肪,油和乳化脂肪制品",supporting_rule_found,02.01,基本不含水的脂肪和油,蔗糖脂肪酸酯,10.001,473,10.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,71,2,硫酸钙,硫酸钙,0.1g/kg,0.1,g/kg,RISK_FORBIDDEN,RISK,02.01.01,植物油脂,02.01.01 > 02.01 > 02.0,"植物油脂 > 基本不含水的脂肪和油 > 脂肪,油和乳化脂肪制品",no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,71,3,"硬脂酰乳酸钠,硬脂酰乳酸钙","硬脂酰乳酸钠,硬脂酰乳酸钙",0.25g/kg,0.25,g/kg,SAFE,SAFE,02.01.01,植物油脂,02.01.01 > 02.01 > 02.0,"植物油脂 > 基本不含水的脂肪和油 > 脂肪,油和乳化脂肪制品",supporting_rule_found,02.01.01,植物油脂,"硬脂酰乳酸钠,硬脂酰乳酸钙",10.011,481(i),0.3,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,72,1,苯甲酸及其钠盐,苯甲酸及其钠盐,0.6g/kg,0.6,g/kg,SAFE,SAFE,14.03.02,植物蛋白饮料,14.03.02 > 14.03 > 14.0,植物蛋白饮料 > 蛋白饮料 > 饮料类,supporting_rule_found,14.03,蛋白饮料,"苯甲酸及其钠盐(包括苯甲酸,苯甲酸钠)",17.001,210,1.0,g/kg,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量",以苯甲酸计,1,GB 2760-2024,False
partial-dataset-v1.0.0,72,2,皂树皮提取物,皂树皮提取物,0.075g/kg,0.075,g/kg,RISK_OVERLIMIT,RISK,14.03.02,植物蛋白饮料,14.03.02 > 14.03 > 14.0,植物蛋白饮料 > 蛋白饮料 > 饮料类,supporting_rule_found,14.03,蛋白饮料,皂树皮提取物,10.042,999,0.05,g/kg,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量",以皂素计,1,GB 2760-2024,False
partial-dataset-v1.0.0,72,3,茶黄素,茶黄素,0.15g/kg,0.15,g/kg,RISK_OVERLIMIT,RISK,14.03.02,植物蛋白饮料,14.03.02 > 14.03 > 14.0,植物蛋白饮料 > 蛋白饮料 > 饮料类,supporting_rule_found,14.03.02,植物蛋白饮料,茶黄素,4.023,,0.1,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,73,1,迷迭香提取物,迷迭香提取物,0.25g/kg,0.25,g/kg,SAFE,SAFE,02.01.02,动物油脂(包括猪油、牛油、鱼油和其他动物脂肪等),02.01.02 > 02.01 > 02.0,"动物油脂(包括猪油、牛油、鱼油和其他动物脂肪等) > 基本不含水的脂肪和油 > 脂肪,油和乳化脂肪制品",supporting_rule_found,02.01.02,动物油脂(包括猪油、牛油、鱼油和其他动物脂肪等),迷迭香提取物,4.017,392,0.3,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,73,2,茶多酚棕榈酸酯,茶多酚棕榈酸酯,0.5g/kg,0.5,g/kg,SAFE,SAFE,02.01.02,动物油脂(包括猪油、牛油、鱼油和其他动物脂肪等),02.01.02 > 02.01 > 02.0,"动物油脂(包括猪油、牛油、鱼油和其他动物脂肪等) > 基本不含水的脂肪和油 > 脂肪,油和乳化脂肪制品",supporting_rule_found,02.01,基本不含水的脂肪和油,茶多酚棕榈酸酯,4.021,,0.6,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,73,3,茶多酚,茶多酚,0.5g/kg,0.5,g/kg,RISK_OVERLIMIT,RISK,02.01.02,动物油脂(包括猪油、牛油、鱼油和其他动物脂肪等),02.01.02 > 02.01 > 02.0,"动物油脂(包括猪油、牛油、鱼油和其他动物脂肪等) > 基本不含水的脂肪和油 > 脂肪,油和乳化脂肪制品",supporting_rule_found,02.01,基本不含水的脂肪和油,"茶多酚(又名维多酚,简称""TP"")",4.005,,0.4,g/kg,,以油脂中儿茶素计,2,GB 2760-2024,False
partial-dataset-v1.0.0,74,1,乙二胺四乙酸二钠,乙二胺四乙酸二钠,0.2g/kg,0.2,g/kg,SAFE,SAFE,04.01.02.08.03,果脯类,04.01.02.08.03 > 04.01.02.08 > 04.01.02 > 04.01 > 04.0,果脯类 > 蜜饯 > 加工水果 > 水果 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.01.02.08.03,果脯类(仅限地瓜果脯),乙二胺四乙酸二钠,18.005,386,0.25,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,74,2,β-胡萝卜素,β-胡萝卜素,1.5g/kg,1.5,g/kg,RISK_OVERLIMIT,RISK,04.01.02.08.03,果脯类,04.01.02.08.03 > 04.01.02.08 > 04.01.02 > 04.01 > 04.0,果脯类 > 蜜饯 > 加工水果 > 水果 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.01.02.08,蜜饯,β-胡萝卜素,8.01,160a,1.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,74,3,阿斯巴甜,阿斯巴甜,1.5g/kg,1.5,g/kg,SAFE,SAFE,04.01.02.08.03,果脯类,04.01.02.08.03 > 04.01.02.08 > 04.01.02 > 04.01 > 04.0,果脯类 > 蜜饯 > 加工水果 > 水果 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.01.02.08,蜜饯,阿斯巴甜,19.004,951,2.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,74,4,二氧化硫及亚硫酸盐,二氧化硫及亚硫酸盐,0.3g/kg,0.3,g/kg,SAFE,SAFE,04.01.02.08.03,果脯类,04.01.02.08.03 > 04.01.02.08 > 04.01.02 > 04.01 > 04.0,果脯类 > 蜜饯 > 加工水果 > 水果 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.01.02.08,蜜饯,"二氧化硫及亚硫酸盐(包括二氧化硫,焦亚 硫酸钾,焦亚硫酸钠,亚硫酸钠,亚硫酸氢钠,低亚硫酸钠)",5.001,220,0.35,g/kg,,二氧化硫残留量计,1,GB 2760-2024,False
partial-dataset-v1.0.0,75,1,L-半胱氨酸盐酸盐,L-半胱氨酸盐酸盐,0.05g/kg,0.05,g/kg,SAFE,SAFE,06.03.02.03,发酵面制品,06.03.02.03 > 06.03.02 > 06.03 > 06.0,"发酵面制品 > 小麦粉制品 > 小麦粉及其制品 > 粮食和粮食制品,包括大米、面粉、杂粮、块根植物、豆类和玉米提取的淀粉等(不包括07.0类焙烤制品)",supporting_rule_found,06.03.02.03,发酵面制品,L-半胱氨酸盐酸盐,13.003,920,0.06,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,75,2,海藻酸丙二醇酯,海藻酸丙二醇酯,6.0g/kg,6.0,g/kg,RISK_OVERLIMIT,RISK,06.03.02.03,发酵面制品,06.03.02.03 > 06.03.02 > 06.03 > 06.0,"发酵面制品 > 小麦粉制品 > 小麦粉及其制品 > 粮食和粮食制品,包括大米、面粉、杂粮、块根植物、豆类和玉米提取的淀粉等(不包括07.0类焙烤制品)",supporting_rule_found,06.03.02.03,发酵面制品,海藻酸丙二醇酯,20.01,405,5.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,75,3,决明胶,决明胶,2.5g/kg,2.5,g/kg,SAFE,SAFE,06.03.02.03,发酵面制品,06.03.02.03 > 06.03.02 > 06.03 > 06.0,"发酵面制品 > 小麦粉制品 > 小麦粉及其制品 > 粮食和粮食制品,包括大米、面粉、杂粮、块根植物、豆类和玉米提取的淀粉等(不包括07.0类焙烤制品)",supporting_rule_found,06.03.02,小麦粉制品[06.03.02.01生湿面制品(如面条、饺子皮、馄饨皮、烧麦皮)、06.03.02.02生干面制品除外],决明胶,20.045,427,3.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,76,1,ε-聚赖氨酸盐酸盐,ε-聚赖氨酸盐酸盐,0.3g/kg,0.3,g/kg,SAFE,SAFE,12.10.02.02,调味酱,12.10.02.02 > 12.10.02 > 12.10 > 12.0,调味酱 > 半固体复合调味料 > 复合调味料 > 调味品,supporting_rule_found,12.0,调味品(12.01盐及代盐制品、12.09 香辛料类除外),ε-聚赖氨酸盐酸盐,17.038,,0.5,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,76,2,红花黄,红花黄,0.4g/kg,0.4,g/kg,SAFE,SAFE,12.10.02.02,调味酱,12.10.02.02 > 12.10.02 > 12.10 > 12.0,调味酱 > 半固体复合调味料 > 复合调味料 > 调味品,supporting_rule_found,12.0,调味品(12.01盐及代盐制品、12.09 香辛料类除外),红花黄,8.103,,0.5,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,76,3,羧甲基淀粉钠,羧甲基淀粉钠,0.2g/kg,0.2,g/kg,RISK_OVERLIMIT,RISK,12.10.02.02,调味酱,12.10.02.02 > 12.10.02 > 12.10 > 12.0,调味酱 > 半固体复合调味料 > 复合调味料 > 调味品,supporting_rule_found,12.10.02.02,调味酱,羧甲基淀粉钠,20.012,,0.1,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,77,1,双乙酸钠(又名二醋酸钠),双乙酸钠(又名二醋酸钠),2.4g/kg,2.4,g/kg,SAFE,SAFE,06.05.02.04,粉圆,06.05.02.04 > 06.05.02 > 06.05 > 06.0,"粉圆 > 淀粉制品 > 淀粉及淀粉类制品 > 粮食和粮食制品,包括大米、面粉、杂粮、块根植物、豆类和玉米提取的淀粉等(不包括07.0类焙烤制品)",supporting_rule_found,06.05.02.04,粉圆,双乙酸钠(又名二醋酸钠),17.013,262(ii),4.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,77,2,日落黄及其铝色淀,日落黄及其铝色淀,0.3g/kg,0.3,g/kg,RISK_OVERLIMIT,RISK,06.05.02.04,粉圆,06.05.02.04 > 06.05.02 > 06.05 > 06.0,"粉圆 > 淀粉制品 > 淀粉及淀粉类制品 > 粮食和粮食制品,包括大米、面粉、杂粮、块根植物、豆类和玉米提取的淀粉等(不包括07.0类焙烤制品)",supporting_rule_found,06.05.02.04,粉圆,"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",8.006,110,0.2,g/kg,,以日落黄计,1,GB 2760-2024,False
partial-dataset-v1.0.0,77,3,可溶性大豆多糖,可溶性大豆多糖,9g/kg,9.0,g/kg,SAFE,SAFE,06.05.02.04,粉圆,06.05.02.04 > 06.05.02 > 06.05 > 06.0,"粉圆 > 淀粉制品 > 淀粉及淀粉类制品 > 粮食和粮食制品,包括大米、面粉、杂粮、块根植物、豆类和玉米提取的淀粉等(不包括07.0类焙烤制品)",supporting_rule_found,06.05.02,淀粉制品,可溶性大豆多糖,20.044,,10.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,78,1,β-环状糊精,β-环状糊精,0.3g/kg,0.3,g/kg,SAFE,SAFE,14.07,特殊用途饮料,14.07 > 14.0,特殊用途饮料 > 饮料类,supporting_rule_found,14.07,特殊用途饮料,β-环状糊精,20.024,459,0.5,g/kg,相应的固体饮料按稀释倍数增加使用量,以即饮状态计,1,GB 2760-2024,False
partial-dataset-v1.0.0,78,2,二甲基二碳酸盐,二甲基二碳酸盐,0.375g/kg,0.375,g/kg,RISK_OVERLIMIT,RISK,14.07,特殊用途饮料,14.07 > 14.0,特殊用途饮料 > 饮料类,supporting_rule_found,14.07,特殊用途饮料,二甲基二碳酸盐,17.033,242,0.25,g/kg,按稀释倍数增加使用量,"以即饮状态计,相应的固体饮料",1,GB 2760-2024,False
partial-dataset-v1.0.0,78,3,"L(+)-酒石酸,dl-酒石酸","L(+)-酒石酸,dl-酒石酸",4.5g/kg,4.5,g/kg,SAFE,SAFE,14.07,特殊用途饮料,14.07 > 14.0,特殊用途饮料 > 饮料类,supporting_rule_found,14.07,特殊用途饮料,"L(+)-酒石酸,dl-酒石酸",1.111,334,5.0,g/kg,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量",酒石酸计,1,GB 2760-2024,False
partial-dataset-v1.0.0,79,1,迷迭香提取物,迷迭香提取物,0.25g/kg,0.25,g/kg,SAFE,SAFE,08.03.01.01,白煮肉类,08.03.01.01 > 08.03.01 > 08.03 > 08.0,白煮肉类 > 酱卤肉制品类 > 熟肉制品 > 肉及肉制品,supporting_rule_found,08.03.01,酱卤肉制品类,迷迭香提取物,4.017,392,0.3,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,79,2,甘草抗氧化物,甘草抗氧化物,0.25g/kg,0.25,g/kg,RISK_OVERLIMIT,RISK,08.03.01.01,白煮肉类,08.03.01.01 > 08.03.01 > 08.03 > 08.0,白煮肉类 > 酱卤肉制品类 > 熟肉制品 > 肉及肉制品,supporting_rule_found,08.03.01,酱卤肉制品类,甘草抗氧化物,4.008,,0.2,g/kg,,以甘草酸计,1,GB 2760-2024,False
partial-dataset-v1.0.0,79,3,乳酸链球菌素,乳酸链球菌素,0.75g/kg,0.75,g/kg,RISK_OVERLIMIT,RISK,08.03.01.01,白煮肉类,08.03.01.01 > 08.03.01 > 08.03 > 08.0,白煮肉类 > 酱卤肉制品类 > 熟肉制品 > 肉及肉制品,supporting_rule_found,08.03,熟肉制品(08.03.08肉罐头类除外),乳酸链球菌素,17.019,234,0.5,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,80,1,β-环状糊精,β-环状糊精,0.9g/kg,0.9,g/kg,SAFE,SAFE,08.03,熟肉制品,08.03 > 08.0,熟肉制品 > 肉及肉制品,supporting_rule_found,08.03,熟肉制品,β-环状糊精,20.024,459,1.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,80,2,ε-聚赖氨酸,ε-聚赖氨酸,0.3g/kg,0.3,g/kg,RISK_OVERLIMIT,RISK,08.03,熟肉制品,08.03 > 08.0,熟肉制品 > 肉及肉制品,supporting_rule_found,08.03,熟肉制品,ε-聚赖氨酸,17.037,,0.25,g/kg,,,2,GB 2760-2024,False
partial-dataset-v1.0.0,80,3,萝卜红,萝卜红,0.1g/kg,0.1,g/kg,RISK_FORBIDDEN,RISK,08.03,熟肉制品,08.03 > 08.0,熟肉制品 > 肉及肉制品,no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,81,1,海藻酸钙,海藻酸钙,3.0g/kg,3.0,g/kg,SAFE,SAFE,06.03.02.05,油炸面制品,06.03.02.05 > 06.03.02 > 06.03 > 06.0,"油炸面制品 > 小麦粉制品 > 小麦粉及其制品 > 粮食和粮食制品,包括大米、面粉、杂粮、块根植物、豆类和玉米提取的淀粉等(不包括07.0类焙烤制品)",supporting_rule_found,06.03.02,小麦 粉 制 品 [06.03.02.01 生 湿 面 制 品(如 面 条、饺 子 皮、馄 饼 皮、烧 麦 皮 )、06.03.02.02生干面制品除外],海藻酸钙(又名褐藻酸钙),20.046,404,5.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,81,2,硫酸钙,硫酸钙,2.25g/kg,2.25,g/kg,RISK_OVERLIMIT,RISK,06.03.02.05,油炸面制品,06.03.02.05 > 06.03.02 > 06.03 > 06.0,"油炸面制品 > 小麦粉制品 > 小麦粉及其制品 > 粮食和粮食制品,包括大米、面粉、杂粮、块根植物、豆类和玉米提取的淀粉等(不包括07.0类焙烤制品)",supporting_rule_found,06.03.02,小麦 粉 制 品 [06.03.02.01 生 湿 面 制 品(如 面 条、饺 子 皮、馄 饼 皮、烧 麦 皮 )、06.03.02.02生干面制品除外],硫酸钙(又名石膏),18.001,516,1.5,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,81,3,甘草抗氧化物,甘草抗氧化物,0.15g/kg,0.15,g/kg,SAFE,SAFE,06.03.02.05,油炸面制品,06.03.02.05 > 06.03.02 > 06.03 > 06.0,"油炸面制品 > 小麦粉制品 > 小麦粉及其制品 > 粮食和粮食制品,包括大米、面粉、杂粮、块根植物、豆类和玉米提取的淀粉等(不包括07.0类焙烤制品)",supporting_rule_found,06.03.02.05,油炸面制品,甘草抗氧化物,4.008,,0.2,g/kg,,以甘草酸计,1,GB 2760-2024,False
partial-dataset-v1.0.0,82,1,丙酸及其钠盐、钙盐,丙酸及其钠盐、钙盐,1.8g/kg,1.8,g/kg,SAFE,SAFE,08.02.01,调理肉制品(生肉添加调理料),08.02.01 > 08.02 > 08.0,调理肉制品(生肉添加调理料) > 预制肉制品 > 肉及肉制品,supporting_rule_found,08.02.01,调理肉制品(生肉添加调理料),"丙酸及其钠盐、钙盐(包括丙酸,丙酸钠,丙酸钙)",17.029,280,3.0,g/kg,,以丙酸计,1,GB 2760-2024,False
partial-dataset-v1.0.0,82,2,β-胡萝卜素,β-胡萝卜素,0.01g/kg,0.01,g/kg,SAFE,SAFE,08.02.01,调理肉制品(生肉添加调理料),08.02.01 > 08.02 > 08.0,调理肉制品(生肉添加调理料) > 预制肉制品 > 肉及肉制品,supporting_rule_found,08.02.01,调理肉制品(生肉添加调理料),β-胡萝卜素,8.01,160a,0.02,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,82,3,胭脂虫红及其铝色淀,胭脂虫红及其铝色淀,0.1g/kg,0.1,g/kg,RISK_OVERLIMIT,RISK,08.02.01,调理肉制品(生肉添加调理料),08.02.01 > 08.02 > 08.0,调理肉制品(生肉添加调理料) > 预制肉制品 > 肉及肉制品,supporting_rule_found,08.02.01,调理肉制品(生肉添加调理料),"胭脂虫红及其铝色淀(包括胭脂虫红,胭脂虫红铝色淀)",8.145,120,0.08,g/kg,,以胭脂红酸计,1,GB 2760-2024,False
partial-dataset-v1.0.0,83,1,海藻酸丙二醇酯,海藻酸丙二醇酯,2.5g/kg,2.5,g/kg,SAFE,SAFE,01.03.01,乳粉和奶油粉,01.03.01 > 01.03 > 01.0,乳粉和奶油粉 > 乳粉和奶油粉及其调制产品 > 乳及乳制品(13.0特殊膳食用食品涉及品种除外),supporting_rule_found,01.0,乳及乳制品(13.0特殊膳食用食品涉及品种 除 外 )(01.01.01 巴 氏 杀 菌 乳、01.01.02灭菌乳和高温杀菌乳、01.02.01发酵 乳、01.03.01 乳 粉 和 奶 油 粉 和01.05.01稀奶油除外),海藻酸丙二醇酯,20.01,405,3.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,83,2,丙二醇脂肪酸酯,丙二醇脂肪酸酯,4.5g/kg,4.5,g/kg,SAFE,SAFE,01.03.01,乳粉和奶油粉,01.03.01 > 01.03 > 01.0,乳粉和奶油粉 > 乳粉和奶油粉及其调制产品 > 乳及乳制品(13.0特殊膳食用食品涉及品种除外),supporting_rule_found,01.0,乳及乳制品(13.0特殊膳食用食品涉及品种 除 外 )(01.01.01 巴 氏 杀 菌 乳、01.01.02灭菌乳和高温杀菌乳、01.02.01发酵 乳、01.03.01 乳 粉 和 奶 油 粉 和01.05.01稀奶油除外),丙二醇脂肪酸酯,10.02,477,5.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,83,3,乳酸链球菌素,乳酸链球菌素,0.6g/kg,0.6,g/kg,RISK_OVERLIMIT,RISK,01.03.01,乳粉和奶油粉,01.03.01 > 01.03 > 01.0,乳粉和奶油粉 > 乳粉和奶油粉及其调制产品 > 乳及乳制品(13.0特殊膳食用食品涉及品种除外),supporting_rule_found,01.0,乳及乳制品(13.0特殊膳食用食品涉及品种 除 外 )(01.01.01 巴 氏 杀 菌 乳、01.01.02灭菌乳和高温杀菌乳、01.02.01发酵 乳、01.03.01 乳 粉 和 奶 油 粉 和01.05.01稀奶油除外),乳酸链球菌素,17.019,234,0.5,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,84,1,β-胡萝卜素,β-胡萝卜素,0.9g/kg,0.9,g/kg,SAFE,SAFE,01.06.04.02,调味再制干酪,01.06.04.02 > 01.06.04 > 01.06 > 01.0,调味再制干酪 > 再制干酪及干酪制品 > 干酪、再制干酪、干酪制品及干酪类似品 > 乳及乳制品(13.0特殊膳食用食品涉及品种除外),supporting_rule_found,01.06.04,再制干酪及干酪制品,β-胡萝卜素,8.01,160a,1.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,84,2,磷酸及磷酸盐,磷酸及磷酸盐,15g/kg,15.0,g/kg,RISK_OVERLIMIT,RISK,01.06.04.02,调味再制干酪,01.06.04.02 > 01.06.04 > 01.06 > 01.0,调味再制干酪 > 再制干酪及干酪制品 > 干酪、再制干酪、干酪制品及干酪类似品 > 乳及乳制品(13.0特殊膳食用食品涉及品种除外),supporting_rule_found,01.06.04,再制干酪及干酪制品,"磷酸及磷酸盐[包括磷酸,焦磷酸二氢二钠,焦磷酸钠,磷酸二氢钙,磷酸二氢钾,磷酸氢二铵,磷酸氢二钾,磷酸氢钙,磷酸三钙,磷酸三钾,磷酸三钠,多聚磷酸钠(包括六偏磷酸钠),三聚磷酸钠,磷酸二氢钠,磷酸氢二钠,焦磷酸四钾,焦磷酸一氢三钠,聚偏磷酸钾,酸式焦磷酸钙]",1.106,338,14.0,g/kg,"可单独或混合使用,最大使用量以磷酸根(PO43- )计",,2,GB 2760-2024,False
partial-dataset-v1.0.0,84,3,胭脂树橙,胭脂树橙,0.5g/kg,0.5,g/kg,SAFE,SAFE,01.06.04.02,调味再制干酪,01.06.04.02 > 01.06.04 > 01.06 > 01.0,调味再制干酪 > 再制干酪及干酪制品 > 干酪、再制干酪、干酪制品及干酪类似品 > 乳及乳制品(13.0特殊膳食用食品涉及品种除外),supporting_rule_found,01.06.04,再制干酪及干酪制品,"胭脂树橙(又名红木素,降红木素)",8.144,160b,0.6,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,85,1,抗坏血酸,抗坏血酸钙,2g/kg,2.0,g/kg,RISK_OVERLIMIT,RISK,04.01.01.03,去皮或预切的鲜水果,04.01.01.03 > 04.01.01 > 04.01 > 04.0,去皮或预切的鲜水果 > 新鲜水果 > 水果 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.01.01.03,去皮或预切的鲜水果,抗坏血酸钙,4.009,302,1.0,g/kg,,以抗坏血酸钙残留量计,1,GB 2760-2024,True
partial-dataset-v1.0.0,85,2,β-胡萝卜素,β-胡萝卜素,0.8g/kg,0.8,g/kg,RISK_FORBIDDEN,RISK,04.01.01.03,去皮或预切的鲜水果,04.01.01.03 > 04.01.01 > 04.01 > 04.0,去皮或预切的鲜水果 > 新鲜水果 > 水果 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,85,3,巴西棕榈蜡,巴西棕榈蜡,0.0003g/kg,0.0003,g/kg,SAFE,SAFE,04.01.01.03,去皮或预切的鲜水果,04.01.01.03 > 04.01.01 > 04.01 > 04.0,去皮或预切的鲜水果 > 新鲜水果 > 水果 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.01.01,新鲜水果,巴西棕榈蜡,14.008,903,0.0004,g/kg,以残留量计,,1,GB 2760-2024,False
